7.32666, 1.28882, 4.74841, 0.09521, 3.07422, 4.73474, 3.17456, 4.92578, 7.07056, 5.41882, 5.66797, 1.46375, 4.95813, 1.57788, 0.84546, 4.22424, 0.06287, 3.74304, 0.18872, 4.13904, 6.98804, 6.14038, 0.70959, 7.62305, 5.97302, 3.51929, 6.48071, 3.95093, 4.42786, 3.25977, 2.34705, 7.93811
6.15857, 4.86023, 4.75098, 4.84644, 0.88049, 1.94690, 7.29980, 1.12646, 7.90515, 7.04663, 0.50391, 0.78345, 1.86523, 7.52002, 5.37280, 3.14563, 6.21008, 1.24475, 3.23743, 7.32397, 0.25574, 4.98047, 5.43567, 5.89136, 1.47119, 5.13379, 6.19446, 7.58984, 7.76123, 3.50696, 3.93872, 3.39807
4.75354, 0.33875, 7.78125, 6.29285, 6.53503, 6.41003, 4.93323, 3.53967, 2.25732, 7.47327, 3.50696, 1.21570, 4.07275, 7.71606, 7.38330, 3.86609, 2.75330, 1.78210, 4.41589, 7.04626, 6.08765, 0.95825, 5.51575, 5.79626, 2.68591, 7.02454, 4.19385, 7.89563, 3.18103, 2.92004, 5.91931, 1.44458
7.01562, 4.72095, 1.71228, 4.51831, 0.74414, 3.40979, 1.15808, 6.98364, 7.40369, 1.76978, 4.50977, 0.75208, 7.48853, 0.91211, 0.04224, 5.84729, 3.64954, 4.70264, 1.47156, 0.31201, 4.42456, 5.94263, 7.96973, 7.05505, 6.43494, 6.98230, 6.39685, 5.61279, 0.65271, 7.64502, 6.30444, 6.26587
3.11230, 7.06421, 5.49121, 5.75293, 6.58105, 5.48730, 4.40125, 5.61011, 6.61792, 1.85889, 4.52197, 4.08630, 5.13647, 7.17712, 5.57349, 0.03699, 5.51465, 3.84583, 3.19507, 6.45386, 7.25708, 7.70935, 6.50464, 7.21582, 0.30615, 2.34863, 1.25183, 1.53467, 2.88916, 3.58899, 3.54431, 3.43494
7.10400, 3.33887, 5.79883, 3.45044, 1.16479, 2.70679, 1.58862, 7.44043, 2.82422, 2.67346, 5.57336, 2.66467, 2.65344, 2.57056, 5.59521, 1.77502, 4.02429, 1.48987, 2.84778, 7.61475, 5.90527, 5.14124, 2.25549, 3.64587, 2.70178, 4.42896, 4.51562, 3.19885, 2.19812, 4.38452, 2.57349, 7.40332
3.60083, 6.18665, 3.62329, 1.39355, 5.53027, 3.83093, 2.14478, 5.99292, 4.00598, 3.90369, 4.82922, 5.44165, 2.64172, 7.51819, 2.52576, 0.08948, 4.15808, 4.26782, 0.29626, 1.13403, 0.91797, 6.57190, 6.73059, 2.98730, 0.28186, 4.89331, 3.36536, 7.87463, 6.45129, 1.28198, 7.05347, 0.42529
0.23071, 6.18384, 3.65393, 1.23889, 2.53540, 1.74719, 4.52710, 3.53369, 7.15979, 4.75842, 1.18652, 4.14417, 1.03503, 3.13550, 3.94983, 4.62952, 4.42542, 4.84680, 3.13892, 7.38782, 4.82812, 2.29846, 0.76013, 7.86194, 0.09412, 6.15833, 7.84839, 7.17578, 0.69751, 2.00195, 5.57837, 3.88440
2.80969, 0.59192, 2.17725, 7.21423, 0.38013, 2.10986, 4.82251, 2.13403, 7.88818, 0.74536, 6.35559, 5.78723, 5.52087, 2.51196, 4.76428, 5.99585, 5.42908, 5.85474, 5.35767, 4.14490, 0.96301, 0.16370, 7.15662, 4.37219, 3.78308, 4.08557, 7.81958, 1.07092, 4.32471, 7.43518, 7.63196, 2.68188
0.81128, 6.57800, 7.10730, 0.85107, 1.26355, 7.76782, 2.06213, 1.17334, 4.68066, 4.00391, 7.41650, 7.03442, 3.73877, 1.61597, 4.94275, 2.71704, 7.62463, 5.99451, 3.34851, 1.27808, 2.43896, 2.10657, 3.63928, 2.24011, 5.16602, 5.26758, 4.01685, 7.13660, 6.27856, 6.54907, 1.33911
